statistic_yyy;according;site_id;marriage_type;female_age_or_spouse1;male_age_or_spouse2;marry_pair;site_id2
110;按登記日期分;桃園市桃園區;不同性別;27歲;33歲;6;桃園區
110;按登記日期分;桃園市桃園區;不同性別;27歲;34歲;4;桃園區
110;按登記日期分;桃園市桃園區;不同性別;27歲;35～39歲;20;桃園區
110;按登記日期分;桃園市桃園區;不同性別;27歲;40～44歲;3;桃園區
110;按登記日期分;桃園市桃園區;不同性別;27歲;45～54歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;27歲;55～64歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;27歲;65歲以上;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;未滿15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;16歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;17歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;18歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;19歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;20歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;21歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;22歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;23歲;3;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;24歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;25歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;26歲;13;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;27歲;18;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;28歲;40;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;29歲;36;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;30歲;16;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;31歲;16;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;32歲;15;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;33歲;3;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;34歲;7;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;35～39歲;17;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;40～44歲;5;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;45～54歲;2;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;55～64歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;28歲;65歲以上;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;未滿15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;16歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;17歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;18歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;19歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;20歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;21歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;22歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;23歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;24歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;25歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;26歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;27歲;5;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;28歲;10;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;29歲;40;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;30歲;34;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;31歲;33;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;32歲;10;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;33歲;15;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;34歲;11;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;35～39歲;18;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;40～44歲;4;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;45～54歲;6;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;55～64歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;29歲;65歲以上;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;未滿15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;16歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;17歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;18歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;19歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;20歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;21歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;22歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;23歲;5;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;24歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;25歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;26歲;2;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;27歲;3;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;28歲;8;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;29歲;30;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;30歲;35;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;31歲;37;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;32歲;21;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;33歲;18;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;34歲;15;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;35～39歲;22;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;40～44歲;6;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;45～54歲;3;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;55～64歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;30歲;65歲以上;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;未滿15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;16歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;17歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;18歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;19歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;20歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;21歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;22歲;2;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;23歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;24歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;25歲;2;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;26歲;3;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;27歲;5;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;28歲;8;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;29歲;4;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;30歲;22;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;31歲;36;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;32歲;18;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;33歲;14;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;34歲;9;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;35～39歲;33;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;40～44歲;6;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;45～54歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;55～64歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;31歲;65歲以上;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;未滿15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;16歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;17歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;18歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;19歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;20歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;21歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;22歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;23歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;24歲;2;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;25歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;26歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;27歲;3;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;28歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;29歲;8;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;30歲;5;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;31歲;19;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;32歲;31;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;33歲;17;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;34歲;18;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;35～39歲;49;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;40～44歲;8;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;45～54歲;2;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;55～64歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;32歲;65歲以上;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;未滿15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;16歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;17歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;18歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;19歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;20歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;21歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;22歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;23歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;24歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;25歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;26歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;27歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;28歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;29歲;2;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;30歲;5;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;31歲;10;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;32歲;18;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;33歲;19;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;34歲;8;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;35～39歲;37;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;40～44歲;7;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;45～54歲;3;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;55～64歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;33歲;65歲以上;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;未滿15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;16歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;17歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;18歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;19歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;20歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;21歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;22歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;23歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;24歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;25歲;3;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;26歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;27歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;28歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;29歲;3;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;30歲;1;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;31歲;7;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;32歲;8;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;33歲;7;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;34歲;8;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;35～39歲;29;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;40～44歲;8;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;45～54歲;3;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;55～64歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;34歲;65歲以上;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;35～39歲;未滿15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;35～39歲;15歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;35～39歲;16歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;35～39歲;17歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;35～39歲;18歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;35～39歲;19歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;35～39歲;20歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;35～39歲;21歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;35～39歲;22歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;35～39歲;23歲;0;桃園區
110;按登記日期分;桃園市桃園區;不同性別;35～39歲;24歲;0;桃園區
